Year,NOC,Squad_Size,NOC_Events_Entered,Sport_Diversity,Total,Lagged_Total_Medals,Historical_Total,Is_First_Time_Candidate,Global_Total_Events,Global_Nations_Count,Share_of_Entries,Expected_Share,RCA_Macro,Specialization_Index,Is_Host,Lagged_Squad_Size,Lagged_NOC_Events_Entered,Lagged_Sport_Diversity,Lagged_Global_Total_Events,Lagged_Global_Nations_Count,Lagged_Share_of_Entries,Lagged_Expected_Share,Lagged_RCA_Macro,Lagged_Specialization_Index
2024,ARG,143,41,25,3,3.0,71.0,0,738.0,204,0.006434400502197113,0.004901960784313725,1.312617702448211,1.64,0,189.0,61.0,31.0,761.0,205.0,0.008890832240198222,0.004878048780487805,1.8226206092406354,1.967741935483871
1996,ARM,32,36,11,2,,0.0,1,604.0,197,0.005315222205817215,0.005076142131979695,1.0470987745459914,3.272727272727273,0,,,,,,,,,
2000,ARM,25,26,10,1,2.0,2.0,0,667.0,199,0.003703703703703704,0.005025125628140704,0.737037037037037,2.6,0,32.0,36.0,11.0,604.0,197.0,0.005315222205817215,0.005076142131979695,1.0470987745459914,3.272727272727273
2004,ARM,18,19,8,0,1.0,3.0,0,669.0,201,0.002769275615799446,0.004975124378109453,0.5566243987756887,2.375,0,25.0,26.0,10.0,667.0,199.0,0.003703703703703704,0.005025125628140704,0.737037037037037,2.6
2008,ARM,24,24,7,5,0.0,3.0,0,673.0,204,0.003391267486222976,0.004901960784313725,0.6918185671894871,3.4285714285714284,0,18.0,19.0,8.0,669.0,201.0,0.002769275615799446,0.004975124378109453,0.5566243987756887,2.375
2012,ARM,24,30,9,2,5.0,8.0,0,670.0,204,0.004288777698355968,0.004901960784313725,0.8749106504646176,3.3333333333333335,0,24.0,24.0,7.0,673.0,204.0,0.003391267486222976,0.004901960784313725,0.6918185671894871,3.4285714285714284
2016,ARM,31,32,8,4,2.0,10.0,0,682.0,205,0.004507677137625018,0.004878048780487805,0.9240738132131286,4.0,0,24.0,30.0,9.0,670.0,204.0,0.004288777698355968,0.004901960784313725,0.8749106504646176,3.3333333333333335
2020,ARM,17,19,8,4,4.0,14.0,0,761.0,205,0.002769275615799446,0.004878048780487805,0.5677015012388864,2.375,0,31.0,32.0,8.0,682.0,205.0,0.004507677137625018,0.004878048780487805,0.9240738132131286,4.0
2024,ARM,15,16,7,4,4.0,18.0,0,738.0,204,0.0025109855618330196,0.004901960784313725,0.512241054613936,2.2857142857142856,0,17.0,19.0,8.0,761.0,205.0,0.002769275615799446,0.004878048780487805,0.5677015012388864,2.375
1988,ARU,8,10,5,0,,0.0,1,528.0,159,0.0017328019407381737,0.006289308176100629,0.2755155085773696,2.0,0,,,,,,,,,
1992,ARU,5,4,3,0,0.0,0.0,1,573.0,168,0.0006378568011481422,0.005952380952380952,0.1071599425928879,1.3333333333333333,0,8.0,10.0,5.0,528.0,159.0,0.0017328019407381737,0.006289308176100629,0.2755155085773696,2.0
1996,ARU,3,3,3,0,0.0,0.0,1,604.0,197,0.0004429351838181013,0.005076142131979695,0.08725823121216596,1.0,0,5.0,4.0,3.0,573.0,168.0,0.0006378568011481422,0.005952380952380952,0.1071599425928879,1.3333333333333333
2000,ARU,5,5,3,0,0.0,0.0,1,667.0,199,0.0007122507122507123,0.005025125628140704,0.14173789173789175,1.6666666666666667,0,3.0,3.0,3.0,604.0,197.0,0.0004429351838181013,0.005076142131979695,0.08725823121216596,1.0
2004,ARU,4,4,3,0,0.0,0.0,1,669.0,201,0.0005830053927998834,0.004975124378109453,0.11718408395277656,1.3333333333333333,0,5.0,5.0,3.0,667.0,199.0,0.0007122507122507123,0.005025125628140704,0.14173789173789175,1.6666666666666667
2008,ARU,2,2,2,0,0.0,0.0,1,673.0,204,0.00028260562385191464,0.004901960784313725,0.05765154726579059,1.0,0,4.0,4.0,3.0,669.0,201.0,0.0005830053927998834,0.004975124378109453,0.11718408395277656,1.3333333333333333
2012,ARU,4,4,3,0,0.0,0.0,1,670.0,204,0.0005718370264474624,0.004901960784313725,0.11665475339528233,1.3333333333333333,0,2.0,2.0,2.0,673.0,204.0,0.00028260562385191464,0.004901960784313725,0.05765154726579059,1.0
2016,ARU,7,6,4,0,0.0,0.0,1,682.0,205,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5,0,4.0,4.0,3.0,670.0,204.0,0.0005718370264474624,0.004901960784313725,0.11665475339528233,1.3333333333333333
2020,ARU,3,4,2,0,0.0,0.0,1,761.0,205,0.0005830053927998834,0.004878048780487805,0.1195161055239761,2.0,0,7.0,6.0,4.0,682.0,205.0,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5
2024,ARU,6,7,4,0,0.0,0.0,1,738.0,204,0.001098556183301946,0.004901960784313725,0.224105461393597,1.75,0,3.0,4.0,2.0,761.0,205.0,0.0005830053927998834,0.004878048780487805,0.1195161055239761,2.0
1988,ASA,6,6,4,0,,0.0,1,528.0,159,0.0010396811644429042,0.006289308176100629,0.16530930514642175,1.5,0,,,,,,,,,
1992,ASA,3,3,2,0,0.0,0.0,1,573.0,168,0.0004783926008611067,0.005952380952380952,0.08036995694466594,1.5,0,6.0,6.0,4.0,528.0,159.0,0.0010396811644429042,0.006289308176100629,0.16530930514642175,1.5
1996,ASA,7,6,5,0,0.0,0.0,1,604.0,197,0.0008858703676362026,0.005076142131979695,0.17451646242433191,1.2,0,3.0,3.0,2.0,573.0,168.0,0.0004783926008611067,0.005952380952380952,0.08036995694466594,1.5
2000,ASA,4,4,3,0,0.0,0.0,1,667.0,199,0.0005698005698005698,0.005025125628140704,0.11339031339031339,1.3333333333333333,0,7.0,6.0,5.0,604.0,197.0,0.0008858703676362026,0.005076142131979695,0.17451646242433191,1.2
2004,ASA,3,3,2,0,0.0,0.0,1,669.0,201,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.5,0,4.0,4.0,3.0,667.0,199.0,0.0005698005698005698,0.005025125628140704,0.11339031339031339,1.3333333333333333
2008,ASA,4,4,3,0,0.0,0.0,1,673.0,204,0.0005652112477038293,0.004901960784313725,0.11530309453158118,1.3333333333333333,0,3.0,3.0,2.0,669.0,201.0,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.5
2012,ASA,4,4,3,0,0.0,0.0,1,670.0,204,0.0005718370264474624,0.004901960784313725,0.11665475339528233,1.3333333333333333,0,4.0,4.0,3.0,673.0,204.0,0.0005652112477038293,0.004901960784313725,0.11530309453158118,1.3333333333333333
2016,ASA,4,4,3,0,0.0,0.0,1,682.0,205,0.0005634596422031273,0.004878048780487805,0.11550922665164108,1.3333333333333333,0,4.0,4.0,3.0,670.0,204.0,0.0005718370264474624,0.004901960784313725,0.11665475339528233,1.3333333333333333
2020,ASA,6,5,4,0,0.0,0.0,1,761.0,205,0.0007287567409998542,0.004878048780487805,0.1493951319049701,1.25,0,4.0,4.0,3.0,682.0,205.0,0.0005634596422031273,0.004878048780487805,0.11550922665164108,1.3333333333333333
2024,ASA,2,2,2,0,0.0,0.0,1,738.0,204,0.00031387319522912746,0.004901960784313725,0.064030131826742,1.0,0,6.0,5.0,4.0,761.0,205.0,0.0007287567409998542,0.004878048780487805,0.1493951319049701,1.25
1896,AUS,1,5,2,2,,0.0,1,107.0,12,0.029585798816568046,0.08333333333333333,0.35502958579881655,2.5,0,,,,,,,,,
1900,AUS,2,6,2,5,2.0,2.0,0,236.0,31,0.014962593516209476,0.03225806451612903,0.46384039900249374,3.0,0,1.0,5.0,2.0,107.0,12.0,0.029585798816568046,0.08333333333333333,0.35502958579881655,2.5
1904,AUS,2,6,2,4,5.0,7.0,0,224.0,15,0.03208556149732621,0.06666666666666667,0.4812834224598931,3.0,0,2.0,6.0,2.0,236.0,31.0,0.014962593516209476,0.03225806451612903,0.46384039900249374,3.0
1920,AUS,13,19,5,3,4.0,11.0,0,363.0,29,0.015793848711554447,0.034482758620689655,0.45802161263507896,3.8,0,2.0,6.0,2.0,224.0,15.0,0.03208556149732621,0.06666666666666667,0.4812834224598931,3.0
1924,AUS,35,30,8,6,3.0,14.0,0,292.0,44,0.018541409147095178,0.022727272727272728,0.8158220024721878,3.75,0,13.0,19.0,5.0,363.0,29.0,0.015793848711554447,0.034482758620689655,0.45802161263507896,3.8
1928,AUS,18,26,6,4,6.0,20.0,0,252.0,46,0.016971279373368148,0.021739130434782608,0.7806788511749349,4.333333333333333,0,35.0,30.0,8.0,292.0,44.0,0.018541409147095178,0.022727272727272728,0.8158220024721878,3.75
1932,AUS,12,16,5,0,4.0,24.0,0,268.0,37,0.018285714285714287,0.02702702702702703,0.6765714285714286,3.2,0,18.0,26.0,6.0,252.0,46.0,0.016971279373368148,0.021739130434782608,0.7806788511749349,4.333333333333333
1936,AUS,32,26,7,1,0.0,24.0,0,302.0,49,0.01262135922330097,0.02040816326530612,0.6184466019417476,3.7142857142857144,0,12.0,16.0,5.0,268.0,37.0,0.018285714285714287,0.02702702702702703,0.6765714285714286,3.2
1948,AUS,75,52,11,13,1.0,25.0,0,312.0,59,0.023518769787426504,0.01694915254237288,1.3876074174581638,4.7272727272727275,0,32.0,26.0,7.0,302.0,49.0,0.01262135922330097,0.02040816326530612,0.6184466019417476,3.7142857142857144
1952,AUS,81,67,12,11,13.0,38.0,0,338.0,69,0.022543741588156124,0.014492753623188406,1.5555181695827724,5.583333333333333,0,75.0,52.0,11.0,312.0,59.0,0.023518769787426504,0.01694915254237288,1.3876074174581638,4.7272727272727275
1956,AUS,298,143,19,35,11.0,49.0,0,342.0,72,0.0658682634730539,0.013888888888888888,4.742514970059881,7.526315789473684,1,81.0,67.0,12.0,338.0,69.0,0.022543741588156124,0.014492753623188406,1.5555181695827724,5.583333333333333
1960,AUS,189,122,17,0,35.0,84.0,0,340.0,84,0.03623403623403623,0.011904761904761904,3.043659043659044,7.176470588235294,0,298.0,143.0,19.0,342.0,72.0,0.0658682634730539,0.013888888888888888,4.742514970059881,7.526315789473684
1964,AUS,243,133,19,18,0.0,84.0,0,370.0,93,0.041163726400495204,0.010752688172043012,3.8282265552460535,7.0,0,189.0,122.0,17.0,340.0,84.0,0.03623403623403623,0.011904761904761904,3.043659043659044,7.176470588235294
1968,AUS,128,105,16,17,18.0,102.0,0,386.0,112,0.028501628664495113,0.008928571428571428,3.192182410423453,6.5625,0,243.0,133.0,19.0,370.0,93.0,0.041163726400495204,0.010752688172043012,3.8282265552460535,7.0
1972,AUS,168,110,20,17,17.0,119.0,0,439.0,121,0.02493765586034913,0.008264462809917356,3.0174563591022445,5.5,0,128.0,105.0,16.0,386.0,112.0,0.028501628664495113,0.008928571428571428,3.192182410423453,6.5625
1976,AUS,180,115,20,5,17.0,136.0,0,444.0,92,0.030617678381256657,0.010869565217391304,2.8168264110756125,5.75,0,168.0,110.0,20.0,439.0,121.0,0.02493765586034913,0.008264462809917356,3.0174563591022445,5.5
1980,AUS,120,92,17,9,5.0,141.0,0,454.0,80,0.028813028499843407,0.0125,2.3050422799874726,5.411764705882353,0,180.0,115.0,20.0,444.0,92.0,0.030617678381256657,0.010869565217391304,2.8168264110756125,5.75
1984,AUS,242,137,22,24,9.0,150.0,0,492.0,140,0.030491876251947474,0.007142857142857143,4.268862675272646,6.2272727272727275,0,120.0,92.0,17.0,454.0,80.0,0.028813028499843407,0.0125,2.3050422799874726,5.411764705882353
1988,AUS,252,145,24,14,24.0,174.0,0,528.0,159,0.02512562814070352,0.006289308176100629,3.9949748743718594,6.041666666666667,0,242.0,137.0,22.0,492.0,140.0,0.030491876251947474,0.007142857142857143,4.268862675272646,6.2272727272727275
1992,AUS,278,153,25,27,14.0,188.0,0,573.0,168,0.02439802264391644,0.005952380952380952,4.098867804177962,6.12,0,252.0,145.0,24.0,528.0,159.0,0.02512562814070352,0.006289308176100629,3.9949748743718594,6.041666666666667
1996,AUS,417,211,26,41,27.0,215.0,0,604.0,197,0.03115310792853979,0.005076142131979695,6.137162261922339,8.115384615384615,0,278.0,153.0,25.0,573.0,168.0,0.02439802264391644,0.005952380952380952,4.098867804177962,6.12
2000,AUS,617,270,34,58,41.0,256.0,0,667.0,199,0.038461538461538464,0.005025125628140704,7.653846153846154,7.9411764705882355,1,417.0,211.0,26.0,604.0,197.0,0.03115310792853979,0.005076142131979695,6.137162261922339,8.115384615384615
2004,AUS,470,219,33,50,58.0,314.0,0,669.0,201,0.031919545255793616,0.004975124378109453,6.415828596414517,6.636363636363637,0,617.0,270.0,34.0,667.0,199.0,0.038461538461538464,0.005025125628140704,7.653846153846154,7.9411764705882355
2008,AUS,432,219,31,46,50.0,364.0,0,673.0,204,0.030945315811784654,0.004901960784313725,6.312844425604069,7.064516129032258,0,470.0,219.0,33.0,669.0,201.0,0.031919545255793616,0.004975124378109453,6.415828596414517,6.636363636363637
2012,AUS,405,208,29,35,46.0,410.0,0,670.0,204,0.029735525375268048,0.004901960784313725,6.066047176554682,7.172413793103448,0,432.0,219.0,31.0,673.0,204.0,0.030945315811784654,0.004901960784313725,6.312844425604069,7.064516129032258
2016,AUS,420,194,31,29,35.0,445.0,0,682.0,205,0.02732779264685167,0.004878048780487805,5.602197492604592,6.258064516129032,0,405.0,208.0,29.0,670.0,204.0,0.029735525375268048,0.004901960784313725,6.066047176554682,7.172413793103448
2020,AUS,489,193,41,46,29.0,474.0,0,761.0,205,0.028130010202594372,0.004878048780487805,5.766652091531847,4.7073170731707314,0,420.0,194.0,31.0,682.0,205.0,0.02732779264685167,0.004878048780487805,5.602197492604592,6.258064516129032
2024,AUS,474,205,44,53,46.0,520.0,0,738.0,204,0.032172002510985565,0.004901960784313725,6.563088512241055,4.659090909090909,0,489.0,193.0,41.0,761.0,205.0,0.028130010202594372,0.004878048780487805,5.766652091531847,4.7073170731707314
1896,AUT,3,8,3,5,,0.0,1,107.0,12,0.047337278106508875,0.08333333333333333,0.5680473372781065,2.6666666666666665,0,,,,,,,,,
1900,AUT,16,17,4,6,5.0,5.0,0,236.0,31,0.04239401496259352,0.03225806451612903,1.3142144638403992,4.25,0,3.0,8.0,3.0,107.0,12.0,0.047337278106508875,0.08333333333333333,0.5680473372781065,2.6666666666666665
1904,AUT,2,7,2,3,6.0,11.0,0,224.0,15,0.0374331550802139,0.06666666666666667,0.5614973262032085,3.5,0,16.0,17.0,4.0,236.0,31.0,0.04239401496259352,0.03225806451612903,1.3142144638403992,4.25
1908,AUT,7,10,4,1,3.0,14.0,0,267.0,22,0.014771048744460856,0.045454545454545456,0.3249630723781388,2.5,0,2.0,7.0,2.0,224.0,15.0,0.0374331550802139,0.06666666666666667,0.5614973262032085,3.5
1912,AUT,85,46,12,4,1.0,15.0,0,236.0,27,0.050605060506050605,0.037037037037037035,1.3663366336633664,3.8333333333333335,0,7.0,10.0,4.0,267.0,22.0,0.014771048744460856,0.045454545454545456,0.3249630723781388,2.5
1924,AUT,49,27,8,4,4.0,19.0,0,292.0,44,0.01668726823238566,0.022727272727272728,0.7342398022249691,3.375,0,85.0,46.0,12.0,236.0,27.0,0.050605060506050605,0.037037037037037035,1.3663366336633664,3.8333333333333335
1928,AUT,52,31,12,3,4.0,23.0,0,252.0,46,0.020234986945169713,0.021739130434782608,0.9308093994778068,2.5833333333333335,0,49.0,27.0,8.0,292.0,44.0,0.01668726823238566,0.022727272727272728,0.7342398022249691,3.375
1932,AUT,9,12,6,0,3.0,26.0,0,268.0,37,0.013714285714285714,0.02702702702702703,0.5074285714285713,2.0,0,52.0,31.0,12.0,252.0,46.0,0.020234986945169713,0.021739130434782608,0.9308093994778068,2.5833333333333335
1936,AUT,174,95,18,17,0.0,26.0,0,302.0,49,0.04611650485436893,0.02040816326530612,2.2597087378640777,5.277777777777778,0,9.0,12.0,6.0,268.0,37.0,0.013714285714285714,0.02702702702702703,0.5074285714285713,2.0
1948,AUT,114,69,16,4,17.0,43.0,0,312.0,59,0.031207598371777476,0.01694915254237288,1.841248303934871,4.3125,0,174.0,95.0,18.0,302.0,49.0,0.04611650485436893,0.02040816326530612,2.2597087378640777,5.277777777777778
1952,AUT,112,70,16,2,4.0,47.0,0,338.0,69,0.023553162853297442,0.014492753623188406,1.6251682368775235,4.375,0,114.0,69.0,16.0,312.0,59.0,0.031207598371777476,0.01694915254237288,1.841248303934871,4.3125
1956,AUT,34,36,12,2,2.0,49.0,0,342.0,72,0.016582220175034548,0.013888888888888888,1.1939198526024875,3.0,0,112.0,70.0,16.0,338.0,69.0,0.023553162853297442,0.014492753623188406,1.6251682368775235,4.375
1960,AUT,103,81,15,0,2.0,51.0,0,340.0,84,0.024057024057024055,0.011904761904761904,2.0207900207900207,5.4,0,34.0,36.0,12.0,342.0,72.0,0.016582220175034548,0.013888888888888888,1.1939198526024875,3.0
1964,AUT,56,54,14,0,0.0,51.0,0,370.0,93,0.016713091922005572,0.010752688172043012,1.5543175487465182,3.857142857142857,0,103.0,81.0,15.0,340.0,84.0,0.024057024057024055,0.011904761904761904,2.0207900207900207,5.4
1968,AUT,43,37,12,4,0.0,51.0,0,386.0,112,0.01004343105320304,0.008928571428571428,1.1248642779587406,3.0833333333333335,0,56.0,54.0,14.0,370.0,93.0,0.016713091922005572,0.010752688172043012,1.5543175487465182,3.857142857142857
1972,AUT,111,68,15,3,4.0,55.0,0,439.0,121,0.015416005440943096,0.008264462809917356,1.8653366583541147,4.533333333333333,0,43.0,37.0,12.0,386.0,112.0,0.01004343105320304,0.008928571428571428,1.1248642779587406,3.0833333333333335
1976,AUT,60,44,15,1,3.0,58.0,0,444.0,92,0.011714589989350373,0.010869565217391304,1.0777422790202345,2.933333333333333,0,111.0,68.0,15.0,439.0,121.0,0.015416005440943096,0.008264462809917356,1.8653366583541147,4.533333333333333
1980,AUT,83,51,16,4,1.0,59.0,0,454.0,80,0.015972439711869714,0.0125,1.277795176949577,3.1875,0,60.0,44.0,15.0,444.0,92.0,0.011714589989350373,0.010869565217391304,1.0777422790202345,2.933333333333333
1984,AUT,102,72,18,3,4.0,63.0,0,492.0,140,0.016024927665257066,0.007142857142857143,2.243489873135989,4.0,0,83.0,51.0,16.0,454.0,80.0,0.015972439711869714,0.0125,1.277795176949577,3.1875
1988,AUT,73,62,17,1,3.0,66.0,0,528.0,159,0.010743372032576677,0.006289308176100629,1.7081961531796914,3.6470588235294117,0,102.0,72.0,18.0,492.0,140.0,0.016024927665257066,0.007142857142857143,2.243489873135989,4.0
1992,AUT,102,68,17,2,1.0,67.0,0,573.0,168,0.010843565619518419,0.005952380952380952,1.8217190240790944,4.0,0,73.0,62.0,17.0,528.0,159.0,0.010743372032576677,0.006289308176100629,1.7081961531796914,3.6470588235294117
1996,AUT,72,53,15,3,2.0,69.0,0,604.0,197,0.007825188247453123,0.005076142131979695,1.5415620847482652,3.533333333333333,0,102.0,68.0,17.0,573.0,168.0,0.010843565619518419,0.005952380952380952,1.8217190240790944,4.0
2000,AUT,92,68,17,3,3.0,72.0,0,667.0,199,0.009686609686609686,0.005025125628140704,1.9276353276353275,4.0,0,72.0,53.0,15.0,604.0,197.0,0.007825188247453123,0.005076142131979695,1.5415620847482652,3.533333333333333
2004,AUT,74,56,18,7,3.0,75.0,0,669.0,201,0.008162075499198368,0.004975124378109453,1.640577175338872,3.111111111111111,0,92.0,68.0,17.0,667.0,199.0,0.009686609686609686,0.005025125628140704,1.9276353276353275,4.0
2008,AUT,70,62,16,3,7.0,82.0,0,673.0,204,0.008760774339409354,0.004901960784313725,1.7871979652395082,3.875,0,74.0,56.0,18.0,669.0,201.0,0.008162075499198368,0.004975124378109453,1.640577175338872,3.111111111111111
2012,AUT,70,69,19,0,3.0,85.0,0,670.0,204,0.009864188706218727,0.004901960784313725,2.01229449606862,3.6315789473684212,0,70.0,62.0,16.0,673.0,204.0,0.008760774339409354,0.004901960784313725,1.7871979652395082,3.875
2016,AUT,71,61,23,1,0.0,85.0,0,682.0,205,0.00859275954359769,0.004878048780487805,1.7615157064375264,2.652173913043478,0,70.0,69.0,19.0,670.0,204.0,0.009864188706218727,0.004901960784313725,2.01229449606862,3.6315789473684212
2020,AUT,76,70,24,7,1.0,86.0,0,761.0,205,0.01020259437399796,0.004878048780487805,2.091531846669582,2.9166666666666665,0,71.0,61.0,23.0,682.0,205.0,0.00859275954359769,0.004878048780487805,1.7615157064375264,2.652173913043478
2024,AUT,84,76,26,5,7.0,93.0,0,738.0,204,0.011927181418706842,0.004901960784313725,2.433145009416196,2.923076923076923,0,76.0,70.0,24.0,761.0,205.0,0.01020259437399796,0.004878048780487805,2.091531846669582,2.9166666666666665
1996,AZE,23,23,9,1,,0.0,1,604.0,197,0.00339583640927211,0.005076142131979695,0.6689797726266057,2.5555555555555554,0,,,,,,,,,
2000,AZE,31,32,8,3,1.0,1.0,0,667.0,199,0.004558404558404558,0.005025125628140704,0.9071225071225071,4.0,0,23.0,23.0,9.0,604.0,197.0,0.00339583640927211,0.005076142131979695,0.6689797726266057,2.5555555555555554
2004,AZE,36,36,10,5,3.0,4.0,0,669.0,201,0.005247048535198951,0.004975124378109453,1.054656755574989,3.6,0,31.0,32.0,8.0,667.0,199.0,0.004558404558404558,0.005025125628140704,0.9071225071225071,4.0
2008,AZE,44,37,10,6,5.0,9.0,0,673.0,204,0.0052282040412604215,0.004901960784313725,1.066553624417126,3.7,0,36.0,36.0,10.0,669.0,201.0,0.005247048535198951,0.004975124378109453,1.054656755574989,3.6
2012,AZE,52,57,15,9,6.0,15.0,0,670.0,204,0.00814867762687634,0.004901960784313725,1.6623302358827736,3.8,0,44.0,37.0,10.0,673.0,204.0,0.0052282040412604215,0.004901960784313725,1.066553624417126,3.7
2016,AZE,56,62,15,18,9.0,24.0,0,682.0,205,0.008733624454148471,0.004878048780487805,1.7903930131004366,4.133333333333334,0,52.0,57.0,15.0,670.0,204.0,0.00814867762687634,0.004901960784313725,1.6623302358827736,3.8
2020,AZE,44,51,14,7,18.0,42.0,0,761.0,205,0.007433318758198513,0.004878048780487805,1.5238303454306952,3.642857142857143,0,56.0,62.0,15.0,682.0,205.0,0.008733624454148471,0.004878048780487805,1.7903930131004366,4.133333333333334
2024,AZE,48,41,15,7,7.0,49.0,0,738.0,204,0.006434400502197113,0.004901960784313725,1.312617702448211,2.7333333333333334,0,44.0,51.0,14.0,761.0,205.0,0.007433318758198513,0.004878048780487805,1.5238303454306952,3.642857142857143
1952,BAH,7,3,1,0,,0.0,1,338.0,69,0.001009421265141319,0.014492753623188406,0.06965006729475101,3.0,0,,,,,,,,,
1956,BAH,4,4,2,1,0.0,0.0,1,342.0,72,0.0018424689083371719,0.013888888888888888,0.13265776140027638,2.0,0,7.0,3.0,1.0,338.0,69.0,0.001009421265141319,0.014492753623188406,0.06965006729475101,3.0
1960,BAH,13,8,2,0,1.0,1.0,0,340.0,84,0.002376002376002376,0.011904761904761904,0.19958419958419957,4.0,0,4.0,4.0,2.0,342.0,72.0,0.0018424689083371719,0.013888888888888888,0.13265776140027638,2.0
1964,BAH,11,6,2,1,0.0,1.0,0,370.0,93,0.0018570102135561746,0.010752688172043012,0.1727019498607242,3.0,0,13.0,8.0,2.0,340.0,84.0,0.002376002376002376,0.011904761904761904,0.19958419958419957,4.0
1968,BAH,16,12,3,0,1.0,2.0,0,386.0,112,0.003257328990228013,0.008928571428571428,0.3648208469055375,4.0,0,11.0,6.0,2.0,370.0,93.0,0.0018570102135561746,0.010752688172043012,0.1727019498607242,3.0
1972,BAH,20,13,4,0,0.0,2.0,0,439.0,121,0.0029471775107685334,0.008264462809917356,0.3566084788029925,3.25,0,16.0,12.0,3.0,386.0,112.0,0.003257328990228013,0.008928571428571428,0.3648208469055375,4.0
1976,BAH,11,13,3,0,0.0,2.0,0,444.0,92,0.003461128860489883,0.010869565217391304,0.3184238551650692,4.333333333333333,0,20.0,13.0,4.0,439.0,121.0,0.0029471775107685334,0.008264462809917356,0.3566084788029925,3.25
1984,BAH,22,23,4,0,0.0,2.0,0,492.0,140,0.005119074115290452,0.007142857142857143,0.7166703761406633,5.75,0,11.0,13.0,3.0,444.0,92.0,0.003461128860489883,0.010869565217391304,0.3184238551650692,4.333333333333333
1988,BAH,16,15,5,0,0.0,2.0,0,528.0,159,0.0025992029111072605,0.006289308176100629,0.41327326286605437,3.0,0,22.0,23.0,4.0,492.0,140.0,0.005119074115290452,0.007142857142857143,0.7166703761406633,5.75
1992,BAH,14,13,4,1,0.0,2.0,0,573.0,168,0.0020730346037314625,0.005952380952380952,0.34826981342688573,3.25,0,16.0,15.0,5.0,528.0,159.0,0.0025992029111072605,0.006289308176100629,0.41327326286605437,3.0
